ID	PAM50	Bcellsnaive	Bcellsmemory	Plasmacells	TcellsCD8	TcellsCD4naive	TcellsCD4memoryresting	TcellsCD4memoryactivated	Tcellsfollicularhelper	Tcellsregulatory(Tregs)	Tcellsgammadelta	NKcellsresting	NKcellsactivated	Monocytes	MacrophagesM0	MacrophagesM1	MacrophagesM2	Dendriticcellsresting	Dendriticcellsactivated	Mastcellsresting	Mastcellsactivated	Eosinophils	Neutrophils
SD0860	LumA	0.119696267	0	0.067466348	0	0	0.353224277	0.041172348	0	0	0	0.083028437	0	0.020983878	0.015013478	0.050142005	0.139041138	0.01822465	0.016685679	0.075321495	0	0	0
SD0861	LumB	0.067513021	0	0	0	0	0.231878851	0	0.003301859	0.00856331	0	0.052984174	0.004228117	0.012089069	0	0.002559414	0.189800382	0.039510458	0	0.387571344	0	0	0
SD0863	Her2	0.107402688	0	0.245755401	0	0	0.183212308	0.03236482	0.009810707	0.011390314	0	0.045531693	0	0	0.072842018	0.077174922	0.1780091	0	0.007029399	0.023463413	0	0	0.006013216
SD0864	LumB	0.281304819	0	0.159554341	0.007897834	0	0.210154259	0	0.017293594	0.017752508	0	0	0.008532371	0.005296136	0.074820062	0.020076138	0.166643197	0	0	0.030674742	0	0	0
SD0865	Her2	0.105317539	0	0.222478181	0.001378307	0	0.178122829	0.009771919	0.036207805	0.026734017	0	0.041512668	0	0	0.144248046	0.027190855	0.140548511	0.02822434	0	0.029392	0	0	0.008872982
SD0868	LumA	0.120575216	0	0.108906077	0.059007394	0	0.202801842	0	0.028022765	0.004025615	0	0.034786918	0	0.002798823	0.221488169	0.086268736	0.095951153	0	0	0.035367293	0	0	0
SD0872	LumA	0.124407644	0	0.254899036	0.030206945	0	0.256482328	0	0.005510761	0	0	0.050263531	0	0.000468025	0.061158501	0.037496771	0.120475245	0	0	0.053443832	0	0	0.005187383
SD0873	LumA	0.117218257	0	0.009652929	0	0	0.172897434	0	0.012906322	0	0	0	0.059664358	0	0	0	0.364793136	0.028628293	0.011659916	0.186910321	0	0	0.035669033
SD0874	LumA	0.132025312	0	0.034929179	0	0	0.248009789	0	0	0	0	0	0.011268946	0	0.044680619	0.036208529	0.332049098	0.014606744	0	0.105354404	0	0	0.040867381
SD0876	LumA	0.097209816	0	0	0	0	0.218094192	0	0	0.001983359	0	0.051347006	0	0	0.312576687	0.026526993	0.271516675	0	0	0.020745272	0	0	0
SD0878	LumB	0.110807055	0	0.174744603	0.057385311	0	0.230659991	0.007914355	0.007157558	0.027824518	0	0.056407657	0	6.09E-05	0.05298422	0.037646684	0.178714062	0	0	0.051106367	0	0	0.006586704
SD0879	LumA	0.101956604	0	0.005090862	0	0	0.16999072	0	0.01475863	0.019264238	0	0.013753067	0	0	0.22151521	0.012255407	0.341407887	0	0	0	0.089045054	0	0.01096232
SD0881	LumB	0.14302359	0	0.234570584	0.008223827	0	0.14163542	0	0	0.001800031	0	0	0.039529264	0.052403127	0	0.041673661	0.246110496	0.020420364	0.001197035	0.069412603	0	0	0
SD0883	LumB	0.123771623	0	0.173527977	0	0	0.243618304	0.006170802	0.043364189	0	0	0.00469391	0.00217096	0.014672863	0.075383401	0.072677281	0.152705127	0	0	0.087243562	0	0	0
SD0884	LumA	0.126832878	0	0.097359583	0.04842465	0	0.282790692	0.001700815	0.001590252	0.015734714	0	0.059045028	0	0	0	0.047731209	0.187367807	0.010272013	0	0.121150358	0	0	0
SD0886	LumA	0.144723859	0	0.094512727	0.043034301	0	0.203623617	0	0	0.014384968	0	0.001186194	0	0	0	0.071894421	0.251604408	0.087183493	0	0.059892356	0	0	0.027959656
SD0888	Basal	0.138430348	0	0.051782688	0	0	0.247023781	0	0	0.039852196	0	0	0.016982554	0	0.031293319	0	0.126475997	0.169160696	0.091993549	0.087004873	0	0	0
SD0889	LumB	0.188270621	0	0.095238944	0	0	0.17151746	0	0.007065112	0.013636823	0	0	0.002496131	0	0.191716369	0.020542369	0.241163597	0	0	0.068352573	0	0	0
SD0891	Her2	0.122360953	0	0.04618516	0	0	0.03562522	0	0.029926255	0.014513294	0	0.003916513	0.003063123	0	0.305142066	0.018250569	0.372340266	0	0	0.009537833	0.009603927	0	0.029534822
SD0892	LumA	0.200261958	0	0.235189486	0	0	0.070233549	0	0	0.02515659	0	0.00663419	0.005762004	0	0.11324342	0.014256218	0.289991154	0	0	0.030310893	0	0	0.008960538
SD0893	LumB	0.117019449	0	0.021195006	0.005356148	0	0.082959865	0	0.029265804	0.054788764	0	0.008114841	0.008313899	0	0.342208857	0.030716216	0.27102942	0	0	0	0.022290639	0	0.006741091
SD0895	Basal	0.099719307	0	0.026111347	0	0	0.264283908	0	0.042097454	0.053127974	0	0	0.004490372	0.035518587	0.042575874	0.123980789	0.148796486	0.036742357	0	0.116196386	0	0.006359159	0
SD0896	Basal	0.0721776	0	0.028941241	0.13703181	0	0.197940327	0.011321982	0.057117342	0.040202891	0	0.048431373	0.036112043	0.025777403	0.082354555	0.082329444	0.119378988	0.027456085	0	0.033426915	0	0	0
SD0898	LumA	0.222827449	0	0.036982322	0.058042871	0	0.18712945	0	0	0.055632902	0	0.034961064	0	0	0.050197816	0.011228825	0.230620638	0.024277143	0	0.084870874	0	0	0.003228645
SD0899	LumA	0.096907736	0	0	0.087049604	0	0.49054657	0.001679166	0	0	0	0	0	0	0	0.030297396	0.20588851	0.030601924	0	0.041856468	0	0	0.015172627
SD0901	Basal	0.073222928	0	0.021184385	0.010847157	0	0.202311147	0	0	0	0	0.016955461	0.003917984	0	0.385797565	0.030339593	0.160928338	0	0	0	0.09250202	0	0.001993421
SD0902	LumA	0.046515693	0	0.02341056	0.000733572	0	0.106242507	0	0.000478176	0.023228647	0	0.034116565	0	0.00078725	0	0.014454578	0.394475715	0.036524125	0	0.249766404	0	0	0.069266209
SD0904	Basal	0.222350699	0	0.100239184	0.087190759	0	0.181801904	0	0.062203276	0.02903836	0	0.026061911	0	0	0.125156939	0.035411903	0.120618248	0	0	0.009926818	0	0	0
SD0905	LumA	0.123421052	0	0.159679589	0.024179423	0	0.195683664	0.060887382	0.018141337	0.035165058	0	0.046327823	0	0.022358882	0.031886563	0.053135731	0.087436551	0.006724717	0	0.134972228	0	0	0
SD0906	LumB	0.148605326	0	0.065186811	0	0	0.226590691	0.010121612	0.014129297	0	0	0.012149576	0	0.005323204	0	0.061114457	0.247254886	0.139461198	0	0.066406953	0	0	0.00365599
SD0907	Her2	0.11812527	0	0.105061905	0.06114484	0	0.256479818	0.028268323	0.013609407	0	0	0.036804165	0	0.010923268	0	0.120375798	0.165095999	0.033862326	0	0.050248881	0	0	0
SD0910	Basal	0.028249618	0	0	0	0	0.120213158	0	0.052627496	0.057224762	0	0	0.009536164	0	0.470668472	0	0.221810128	0	0	0	0.035733323	0	0.003936878
SD0914	LumB	0.078318377	0	0.119794186	0.031459059	0	0.362566038	0.04765261	0	0.001797285	0	0.015502264	0	0	0.040948633	0.111685915	0.142271281	0	0	0.036079888	0	0	0.011924462
SD0916	Her2	0.229643826	0	0.036665381	0.062037821	0	0.374759184	0.023501159	0	0	0	0.022454992	0	0.017398092	0	0.065865642	0.111881048	0.013904862	0	0.041887994	0	0	0
SD0917	LumA	0.186387079	0	0.094692734	0.020422808	0	0.164080361	0	0.057415138	0	0	0	0.047293373	0	0.001768679	0.006741969	0.310153493	0.07410418	0	0.036940184	0	0	0
SD0922	LumA	0.073235774	0	0.054909865	0.067579806	0	0.232758436	0	0	0	0	0	0.025502405	0.024044379	0	0.098563017	0.228874434	0.112382676	0	0.082149208	0	0	0
SD0927	Her2	0.270007041	0	0.07664081	0	0	0.171385658	0	0.055950145	0	0	0.043660163	0	0	0.100817963	0.022380425	0.111339992	0.044017857	0	0.103799946	0	0	0
SD0933	LumA	0.237796405	0	0.158990917	0.026333782	0	0.217057454	0.012545758	0.010564291	0	0	0.035930395	0	0.002584336	0.013482811	0.028094967	0.110482126	0.077819723	0	0.068317035	0	0	0
SD0937	LumB	0.098361347	0	0.144406013	0.139775066	0	0.155567839	0	0.037147894	0.089718984	0	0.002888272	0.025403122	0.008925033	0.004538524	0.055256872	0.180644444	0.002460084	0	0.045802985	0	0	0.00910352
SD0942	Basal	0.10695787	0	0.062716594	0	0	0.255207163	0	0	0	0	0.016231399	0.007482701	0	0	0.040575611	0.426505232	0	0	0	0.02516619	0	0.059157241
SD0943	Her2	0.098568038	0	0.103636614	0.041047636	0	0.201036734	0	0.066413923	0.008026442	0	0.039002054	0.004908541	0	0.124804494	0.066006746	0.211267836	0	0	0.013692408	0	0	0.021588534
SD0946	Basal	0.109173284	0	0.169770125	0.060043307	0	0.254820679	0	0	0	0	0.043322963	0	0.016183977	0.062466208	0.059451697	0.152105563	0.026175235	0	0.046486964	0	0	0
SD0949_Lt	Her2	0.150794264	0	0.150629017	0	0	0.215130472	0.005907498	0	0	0	0.033223671	0	0.011270858	0	0.051611808	0.220504245	0.119252244	0	0.041675923	0	0	0
SD0949_Rt	LumB	0.074712791	0	0.153095969	0	0	0.204908813	0	0	0	0	0	0.015705086	0.020255499	0	0.046704196	0.182764946	0.03047987	0	0.268391147	0	0	0.002981683
SD0951	LumB	0.083168393	0	0.035217777	0.03209388	0	0.145514249	0	0.053975301	0.012958731	0	0.012751455	0.005192971	0	0.099692739	0.053551939	0.413672947	0	0	0	0.009877761	0	0.042331858
SD0952	Her2	0.194619056	0	0.146328265	0.010836992	0	0.093656432	0	0.009289178	0	0	0	0.01315058	0	0.162705789	0.014264793	0.2895067	0.010699048	0	0.054943167	0	0	0
SD0954	Normal	0.164262199	0	0.168307307	0	0	0.149791979	0	0.000297191	0	0	3.30E-05	0.007641365	0.017759803	0	0.005349103	0.18299573	0.024369692	0.052125583	0.227067036	0	0	0
SD0961	LumA	0.157173959	0	0.033717618	0.000411974	0	0.199681289	0	0.0036005	0.009725984	0	0.023692518	0	0	0	0.029891772	0.416539045	0	0	0.089245791	0	0	0.036319551
SD0962	Her2	0.113102803	0	0.016948388	0.116665289	0	0.231402451	0.031338048	0.028350892	0.066010008	0	0.098771085	0	0.011632243	0.05150098	0.095989288	0.097930472	0	0	0.040358053	0	0	0
SD0966	LumA	0.112398286	0	0.124843534	0.152126981	0	0.144724195	0.020928301	0.023776892	0.029795912	0	0.016061816	0.000329235	0.006083199	0.003589576	0.02805633	0.257657451	0.031515641	0	0.048112652	0	0	0
SD0970	Her2	0.105831936	0	0.122644337	0.062329494	0	0.244238418	0.004401828	0.018882069	0.010255039	0	0.029478125	0	0	0.117308018	0.062661485	0.205830724	0	0	0.016138526	0	0	0
SD0971	LumB	0.14703226	0	0.200437317	0.01202729	0	0.143964473	0	0.002964149	0.024982685	0	0.021528066	0	0	0	0.014790825	0.185245639	0.015024993	0	0.202003793	0	0	0.029998509
SD0972	Her2	0.115346905	0	0.117571281	0.146291382	0	0.220227905	0.004125447	0.024883096	0.018968048	0	0.022218837	0	0.009537652	0	0.06111526	0.202946589	0.03872493	0	0.01683365	0	0	0.001209018
SD0973	LumA	0.116257968	0	0.059531967	0	0	0.280712019	0	0.024873708	0	0	0.010701444	0	0	0.046517907	0.073909539	0.296679056	0.023557787	0	0.057001941	0	0	0.010256665
SD0983	Her2	0.193200396	0	0.169502449	0	0	0.213719319	0.003469961	0.030548625	0.034380422	0	0.021932191	0	0.014587941	0.096416465	0.038555557	0.091681984	0.006405933	0	0.085598757	0	0	0
SD0984	LumA	0.144419762	0	0.056589977	0	0	0.223772507	0	0.048094431	0.050313344	0	0.014922577	0.013605836	0.009700557	0.117851285	0.004271194	0.207940544	0	0	0.108517986	0	0	0
SD0986	Basal	0.133924667	0	0.051995297	0	0	0.20740607	0	0.050554484	0	0	0	0.011670593	0	0.111009352	0.073151472	0.274813355	0	0	0	0.058152246	0	0.027322463
SD0988	Basal	0.017537175	0.00587676	0.024099382	0.177961813	0	0.117058739	0.018529885	0.109269443	0.024215403	0	0	0.117359963	0.004957316	0.00818853	0.078968466	0.242695821	0.034581621	0.005774678	0.003637076	0	0	0.009287928
SD0989	Her2	0.06009758	0	0	0.032302563	0	0.272028786	0.026828585	0.045400462	0.013002847	0	0.009659883	0.031968851	0.039992891	0	0.116631056	0.204923258	0.052141917	0	0.095021321	0	0	0
SD0994	LumA	0.221417963	0	0.068366276	0	0	0.190491181	0	0.0217579	0	0	0	0.008447683	0.022691549	0	0.001963387	0.133917769	0.114526258	0	0.216420033	0	0	0
SD0995	Her2	0.026081195	0	0.013457639	0.047467552	0	0.07102177	0	0.02420637	0.051277278	0	0.051389832	0	0.005397517	0.258546449	0.028070587	0.293986438	0	0.042412632	0.016228073	0.048692674	0	0.021763995
SD0997	Her2	0.153144764	0	0.027992206	0	0	0.18930057	0	0.006821371	0.040701897	0	0	0.015784505	0	0.201513118	0.011606182	0.33971751	0	0.004035914	0.002905892	0.00647607	0	0
SD0998	LumB	0.055045553	0	0.019582437	0	0	0.089800768	0	0.030196396	0.033989319	0	0	0.037616094	0	0.343374317	0.040577846	0.312297951	0	0	0.027347304	0.005359603	0	0.004812413
SD1005	Basal	0.109744151	0	0	0	0	0.23209779	0	0.012244302	0.005565383	0	0	0.024413765	0	0.267805787	0	0.244988305	0	0.065834821	0.02275205	0	0.007532847	0.007020799
SD1008	Basal	0.06843312	0	0.067938878	0.084505469	0	0.104630979	0.039662594	0.041293153	0	0	0	0.022702752	0	0.112584164	0.097051332	0.24814705	0	0	0.113050508	0	0	0
SD1009	LumA	0.205795766	0	0.037728989	0	0	0.289697887	0	0	0.007560397	0	0.01796997	0	0	0	0.008288548	0.189511664	0.020036504	0	0.223410274	0	0	0
SD1010	Basal	0.089432127	0	0.135311909	0.012821555	0	0.179840365	0	0	0.041762498	0	0.009725165	0	0.019481114	0.054789714	0.041336797	0.156444502	0.034598521	0	0.224455734	0	0	0
SD1011	LumA	0.109773188	0	0.117525091	0.094799016	0	0.126193501	0.003278664	0.011714238	0.050595292	0	0.072137046	0	0.009541754	0.140437005	0.061490555	0.169815967	0	0	0.032698684	0	0	0
SD1012	LumA	0.139407685	0	0.106131361	0	0	0.206001701	0	0.018838892	0.071967391	0	0.036604576	0	0	0.169516977	0.012604039	0.146528139	0	0	0.09239924	0	0	0
SD1013	Her2	0.169341867	0	0.071658113	0.060037919	0	0.200508839	0	0.02975714	0.025420503	0	0.025375515	0	0.010446663	0	0.032944863	0.263867492	0.031788838	0.019695978	0.059156271	0	0	0
SD1019	Her2	0.126143864	0	0.057127593	0	0	0.221718083	0.057056962	0	0	0	0	0.017853473	0.012696686	0	0.059701995	0.171926203	0.217701274	0	0.058073867	0	0	0
SD1023	LumA	0.016804879	0	0	0	0	0.286035869	0	0	0.042324716	0	0	0.012875767	0.005301412	0	0.013371075	0.346076396	0.009244639	0	0.263754225	0.00421102	0	0
SD1025	LumB	0.200274605	0	0.019331791	0	0	0.160039553	0	0.00358507	0.043482735	0	0.046337954	0	0	0.217661937	0.001497103	0.24981282	0	0	0.05797643	0	0	0
SD1029	Normal	0.232849826	0.03426387	0	0.008048782	0	0.376805346	0.01167633	0	0	0	0.064308546	0	0.032074013	0.016264156	0.105484725	0.074761256	0.003048068	0	0.04041508	0	0	0
SD1031	LumB	0.070743655	0	0.162617885	0.026102831	0	0.124275793	0	0.007245557	0.013982021	0	0.013089671	0.026416901	0	0.218991625	0.055457594	0.17860063	0	0	0.102475837	0	0	0
SD1032	Her2	0.112439604	0	0.077980484	0.045946599	0	0.050834847	0	0.01355693	0.042672205	0	0.008005836	0.006855599	0	0.325182813	0.029428046	0.208348125	0	0	0.033840038	0.044908873	0	0
SD1034	LumA	0.19281864	0	0.191107231	0.026588776	0	0.224558504	0	0.042410959	0	0	0.029110569	0	0	0.018483433	0.031943363	0.084538214	0.033817967	0	0.124622344	0	0	0
SD1036	Basal	0.028995921	0	0	0.01159945	0	0.122091837	0	0.010518511	0.029724498	0	0.002291869	0.007361363	0.029874217	0.248865243	0.149964988	0.158541161	0	0.009926972	0	0.147536764	0.001894929	0.040812277
SD1038	Her2	0.142530874	0	0.076982389	0.034267309	0	0.154308472	0.003579947	0.025273992	0.016745582	0	0.011002408	0.000199362	0	0.183727516	0.040053887	0.263754867	0	0	0.029181294	0	0	0.018392101
SD1043	Basal	0.0415987	0	0.188301857	0.069910353	0	0.070582555	0	0.041713066	0.043103966	0	0.050678778	0.027582392	0.015540285	0.099517227	0.040554888	0.274445332	0	0	0.033277607	0	0	0.003192994
SD1046	Her2	0.093433454	0	0.258605329	0	0	0.087915404	0	0.030228628	0.027293118	0	0.01667627	0	0	0.199161704	0.028407146	0.2500781	0	0	0	0.002126836	0	0.006074012
SD1049	Normal	0.033558503	0	0	0.019993613	0	0.018680667	0	0.001123009	0.0151271	0	0.01145526	0.003609926	0	0.404817426	0.006219623	0.447660502	0	0	0.033854332	0	0	0.003900041
SD1051	Basal	0.091104296	0	0.012367789	0.046570867	0	0.129108508	0.002935332	0.096179453	0.037313845	0	0	0.060633032	0	0.018194464	0.058635442	0.253282459	0	0.149846698	0.03093783	0	0	0.012889986
SD1054	Basal	0.14701879	0	0.060217118	0	0	0.164096412	0	0.007238705	0.017607898	0	0	0.01981332	0	0.233230388	0.012226756	0.298360395	0	0	0.017455957	0	0	0.022734261
SD1057	LumA	0.249581998	0	0.087968956	0	0	0.246896248	0	0.003711733	0.033025361	0	0.069532099	0	0	0.040637072	0.006395804	0.090468897	0.025973623	0	0.145808208	0	0	0
SD1060	LumA	0.074551032	0	0.009145643	0.047591766	0	0.192868296	0	0.006493672	0.007990703	0	0.033033756	0	0	0	0.042350056	0.354723904	0.105339254	0	0.101653968	0	0	0.02425795
SD1062	Her2	0.144289673	0	0.01601373	0	0	0.095327304	0	0.043232258	0.017102707	0	0	0.014815175	0	0.358768883	0	0.234097875	0	0.002500659	0.048215444	0	0	0.025636293
SD1064	Normal	0.072953356	0	0.017314354	0.002783845	0	0.191403122	0	0	0.055867636	0	0	0	0	0.275338502	0.054269283	0.314589391	0	0	0.009920278	0.005001465	0	0.000558769
SD1066	Her2	0.134323389	0	0.018534932	0	0	0.230704445	0	0.004641602	0.023302893	0	0.048892372	0	0	0.13653728	0.048418718	0.328687883	0	0	0.01975703	0	0	0.006199455
SD1070	LumA	0.201568366	0	0.071932546	0	0	0.14554884	0	0.00865944	0	0	0	0.036086613	0	0.072099823	0.003037524	0.31573683	0	0	0.111761342	0	0	0.033568677
SD1077	LumA	0.118447011	0	0.162739073	0.024587011	0	0.118249681	0	0.029624676	0.008692889	0	0	0.027230299	0	0	0.035525522	0.29722851	0.069720527	0	0	0.086143665	0	0.021811137
SD1078	Her2	0.139812354	0	0.138336009	0.014889135	0	0.282292186	0.012003208	0.014810513	0	0	0.052276645	0	0.023930214	0	0.045652143	0.217285547	0.016259832	0.001571039	0.039635031	0	0	0.001246143
SD1084	LumB	0.120894215	0	0.076583303	0	0	0.098418013	0	0	0.017602495	0	0.001961852	0.003241645	0	0	0.012581618	0.176283641	0.00128586	0	0.489792281	0	0	0.001355077
SD1095	Her2	0.151754808	0	0.030356639	0.001994088	0	0.20032031	0	0.110500268	0.00407071	0	0	0.040482044	0.003552129	0	0.036673213	0.267536951	0	0.009728843	0.143029996	0	0	0
SD1100	LumA	0.189257183	0	0.036331375	0.074170177	0	0.266861423	0.020108528	0	0	0	0.07122185	0	0.029272886	0	0.036506254	0.168881178	0.001326117	0	0.106063031	0	0	0
SD1103	Her2	0.154403753	0	0.09720134	0.017775204	0	0.283033753	0	0.018567777	0.020002323	0	0.038428881	0	0.011123424	0.002624181	0.018033547	0.126240713	0.014198486	0.031325196	0.167041422	0	0	0
SD1110	LumB	0.169331027	0	0.032824847	0	0	0.207893614	0	0.002635764	0.068671121	0	0.018912032	0	0.014661069	0.047634838	0.072670804	0.251539516	0.017901673	0	0.095323695	0	0	0
SD1111	LumA	0.138157618	0	0.05974137	0	0	0.276951316	0	0	0	0	0.042041045	0	0.000918178	0	0.05953043	0.295167675	0.043837229	0	0.083655139	0	0	0
SD1116	Basal	0.125948517	0	0.089660738	0	0	0.08474185	0	0.03370259	0.022752932	0	0	0.035362355	0	0.265197257	0.035219081	0.275856543	0	0.020465336	0	0.011092801	0	0
SD1117	Normal	0.25665664	0	0.127625947	0.113206515	0	0.16151998	0	0.067860181	0.018072657	0	0.046829316	0	0.010761847	0.030928718	0.020516609	0.120280515	0.022112079	0	0.003628995	0	0	0
SD1120	Basal	0.143948462	0	0.120673085	0.047535483	0	0.287116645	0.055852984	0	0.000771261	0	0.041315151	0	0.030452273	0.034905737	0.079508472	0.126346301	0	0.006645238	0.024928907	0	0	0
SD1121	Normal	0.128244047	0	0.068124683	0.006432714	0	0.284550746	0.020688359	0	0	0	0.042087898	0	0.003518593	0.061659508	0.087067293	0.215726708	0.039903924	0	0.041517921	0	0	0.000477605
SD1122	LumA	0.073915381	0	0.022932479	0	0	0.101746186	0	0.006176348	0.029157062	0	0.000187213	0.021454399	0	0.12193239	0.021021126	0.548024129	0	0	0.023280382	0.014660774	0	0.01551213
SD1123	Basal	0.099278794	0	0.280078202	0	0	0.122422844	0.017150452	0.042988727	0.014293763	0	0	0.053855054	0.013484303	0.036982499	0.108587567	0.157795322	0	0.018564212	0.034518261	0	0	0
SD1125	LumA	0.174191689	0	0.058563312	0.004790677	0	0.192237412	0	0.013475571	0.003190131	0	0.005336721	0	0	0	0.021858385	0.39767959	0.028202015	0	0	0.056413401	0	0.044061096
SD1126	LumB	0.164857112	0	0	0	0	0.115333189	0	0.006380901	0.060333391	0	0.020281859	0.007594207	0	0.174221775	0.017823411	0.328517236	0	0	0.095539349	0	0	0.00911757
SD1127	LumB	0.108871629	0	0	0	0	0.151715783	0	0.033593904	0.016430425	0	0.001254106	0.028719659	0	0.216733198	0.001177513	0.397583094	0	0	0.013078202	0.007799159	0	0.023043329
SD1128_Lt	LumA	0.131479546	0	0.035365817	0.074891667	0	0.403151625	0	0	0	0	0.073501821	0	0.00609503	0	0.031145377	0.159608962	0.062907765	0	0.021449068	0	0	0.000403322
SD1128_Rt	Basal	0.173140962	0	0.078414662	0.087713492	0	0.319066138	0.03113888	0	0	0	0.060174123	0	0.013834898	0	0.053281612	0.118400056	0.056788365	0	0.00804681	0	0	0
SD1130	Basal	0.155005607	0	0.080206647	0	0	0.108992259	0	0.053094701	0.003655994	0	0.017124383	0	0	0.190880642	0.004310371	0.266488528	0.083601582	0	0	0.036639288	0	0
SD1132	LumA	0.142006423	0	0.232798682	0.044297937	0	0.18999117	0	0.007613232	0.020071444	0	0.021188526	0	0.007436684	0	0.048456035	0.112869239	0.032092646	0	0.1365462	0	0	0.004631782
SD1153	LumB	0.087568341	0	0.030907773	0	0	0.258955172	0	0.018309463	0	0	0	0.087672511	0	0.083767549	0	0.327510481	0	0	0.087431297	0	0	0.017877413
SD1155	LumA	0.1644343	0	0.119226808	0.018653932	0	0.259112215	0	0	0	0	0.053694194	0	0	0.068106807	0.049518275	0.135980122	0.045549102	0	0.085724245	0	0	0
SD1160	Basal	0.057755914	0	0.020085491	0	0	0.094369617	0	0.071999631	0.080425437	0	0.066705258	0	0.01171643	0.016745272	0.076791098	0.306813171	0	0.075402602	0.069244821	0	0	0.051945257
SD1161	Basal	0.026885927	0	0.093809719	0.036852713	0	0.175230368	0	0.023878671	0.034805048	0	0	0.040212447	0.022653204	0	0.023754239	0.309972311	0.12609158	0.00517473	0.065977113	0	0	0.014701931
SD1163	LumA	0.192192016	0	0.078948221	0	0	0.115294619	0	0.042000991	0	0	0.03279944	0	0	0.286689225	0.024767214	0.163611728	0	0	0.063696546	0	0	0
SD1164	Basal	0.118949249	0	0.105229807	0.071344185	0	0.321893711	0	0.009258719	0	0	0.035211918	0	0.001146497	0	0.087810707	0.170567297	0.04251084	0	0.027552371	0	0	0.0085247
SD1166	LumA	0.180858116	0	0.233430406	0.032966321	0	0.160880001	0	0.004976844	0.008694115	0	0	0.010041164	0	0.073608431	0.02253487	0.241881971	0	0.002734501	0.021118197	0	0	0.006275065
SD1169	Basal	0.141779152	0	0.207495205	0	0	0.118415306	0	0.006462753	0.032946111	0	0.027894044	0	0	0.268580845	0.025948984	0.126131027	0	0	0.037964476	0.006382095	0	0
SD1174	Her2	0.129436954	0	0.026406653	0	0	0.212066987	0	0	0.03209871	0	0.023877448	0.001738907	0	0.109807378	0.047972401	0.355593923	0	0	0	0.025703818	0	0.035296821
SD1177	LumA	0.069326452	0	0.02436344	0	0	0.193434189	0	0	0	0	0.015488505	0	0	0.06661121	0.021693795	0.304947512	0	0	0.090220918	0.197463068	0	0.01645091
SD1180	LumA	0.103380083	0	0.043308795	0.040132683	0	0.261428175	0	0	0.086133985	0	0.11090013	0	0.029931107	0.046748559	0.06860685	0.151725265	0	0	0.057704369	0	0	0
SD1182	Basal	0.030286011	0	0.240741504	0.034632689	0	0.144543965	0.04347962	0.057771844	0	0	0.032340909	0.013715252	0	0.054511306	0.098387894	0.152805061	0	0.063046028	0.033737918	0	0	0
SD1183	LumB	0.131500314	0	0.057341927	0.004814696	0	0.16433104	0	0.006661954	0.018148059	0	0.029815742	0	0.002379893	0	0.017775212	0.236513069	0.027592166	0.00577938	0.284933954	0	0	0.012412594
SD1184	Basal	0.075387814	0	0.08068882	0.087062297	0	0.253882176	0.027323144	0.046891751	0.013909584	0	0.056507404	0	0.003102751	0.017999513	0.10945228	0.188847692	0.006118806	0	0.012062673	0	0	0.020763295
SD1186	LumA	0.118984058	0	0	0	0	0.196805024	0	0.007546826	0.070614557	0	0.028846344	0.014825167	0.020498832	0	0.003729208	0.340709983	0.020357441	0.000267242	0.113242546	0	0.058224753	0.005348019
SD1190	LumB	0.087040518	0	0.00934134	0.035305281	0	0.279692917	0.049530896	0.012405202	0.008028617	0	0.015806909	0	0	0	0.06845945	0.335688668	0.023110286	0	0.070834828	0	0	0.004755087
SD1193	LumA	0.029038832	0	0	0	0	0.158275978	0	0.06998105	0.106667386	0	0.00708285	0.001070307	0.012961917	0.043769606	0.073161199	0.189243531	0	0	0.308747343	0	0	0
SD1195	Her2	0.175008737	0	0.087952939	0.061983023	0	0.244578133	0	0.037805244	0	0	0.025814294	0	0.002010501	0.064466366	0.04249595	0.197011452	0.000511941	0	0.042972348	0	0	0.017389072
SD1197	LumA	0.154711225	0	0.032811103	0.02119391	0	0.252944557	0	0.012881829	0	0	0.028559168	0	0.001322208	0	0.030899155	0.338836413	0.06814793	0	0.039596516	0	0	0.018095985
SD1198	Her2	0.154431933	0	0.030071352	0.062023057	0	0.248100958	0.019579597	0.055634002	0	0	0.050356959	0	0.005281952	0.044353339	0.066554106	0.124060466	0.018625465	0	0.120926813	0	0	0
SD1199	Basal	0.098315469	0	0.109618419	0	0	0.123536016	0	0.023782274	0.050980208	0	0	0.05629659	0.022979209	0.172980044	0.036832208	0.241222708	0	0	0	0.049628795	0	0.013828058
SD1200	Basal	0.181731695	0.007304473	0.026482806	0	0	0.212788576	0.010520921	0	0	0	0.051375824	0	0.003004074	0.070512572	0.059175341	0.225478538	0.09354271	0	0.051432048	0	0	0.006650422
SD1201	Basal	0.014839984	0	0	0	0.078953912	0.069123036	0	0	0	0.090743603	0.058440733	0	0	0.34713457	0	0.181259307	0	0	0	0.159504855	0	0
SD1203	LumA	0.144454527	0	0.004817477	0.004953091	0	0.173231482	0	0.015585367	0	0	0	0.008844819	0.03455388	0	0.009088816	0.403183724	0.080354232	0	0	0.079295965	0	0.04163662
SD1204	Basal	0.158569571	0	0.138102143	0.003727223	0	0.278802405	0	0.007535613	0.01513255	0	0.045123826	0	0.000759815	0.006822104	0.081178216	0.249631375	0	0	0	0	0	0.014615159
SD1206	LumA	0.11976445	0	0.169580854	0.047270154	0	0.204384356	0	0.009256953	0	0	0.009659086	0.002611306	0.003929084	0	0.063169282	0.146659317	0.05100403	0	0.16625929	0	0	0.00645184
